Destination,Prefix,Rate
Norway - Mobile - Telenor,47993,0.0177
Norway - Mobile - Telenor,47994,0.0177
Norway - Mobile - Telenor,47995,0.0177
Norway - Mobile - Telenor,47999,0.0177
Norway - Mobile - Telia,474720,0.0179
Norway - Mobile - Telia,474721,0.0179
Norway - Mobile - Telia,474722,0.0179
Norway - Premium - Rate Services,4702,0.199
Norway - Premium - Rate Services,4703,0.199
Norway - Premium - Rate Services,4704,0.199
Norway - Premium - Rate Services,4705,0.199
Norway - Premium - Rate Services,4706,0.199
Norway - Premium - Rate Services,4707,0.199
Norway - Premium - Rate Services,4708,0.199
Norway - Premium - Rate Services,4709,0.199
Norway - Premium - Rate Services,471881,0.199
Norway - Premium - Rate Services,471882,0.199
Norway - Premium - Rate Services,47810,0.199
Norway - Premium - Rate Services,47811,0.199
Norway - Premium - Rate Services,47812,0.199
Norway - Premium - Rate Services,47813,0.199
Norway - Premium - Rate Services,47814,0.199
Norway - Premium - Rate Services,47815,0.199
Norway - Premium - Rate Services,4785,0.199
Norway - Premium - Rate Services,47880,0.199
Oman - Fixed,968,0.25
Oman - Mobile - Nawras,9681505,0.3452
Oman - Mobile - Nawras,968940,0.3452
Oman - Mobile - Nawras,968941,0.3452
Oman - Mobile - Nawras,968942,0.3452
Oman - Mobile - Nawras,968943,0.3452
Oman - Mobile - Nawras,968944,0.3452
Oman - Mobile - Nawras,968945,0.3452
Oman - Mobile - Nawras,968946,0.3452
Oman - Mobile - Nawras,968947,0.3452
Oman - Mobile - Nawras,96895,0.3452
Oman - Mobile - Nawras,96896,0.3452
Oman - Mobile - Nawras,968970,0.3452
Oman - Mobile - Nawras,968971,0.3452
Oman - Mobile - Nawras,968972,0.3452
Oman - Mobile - Nawras,968973,0.3452
Oman - Mobile - Nawras,968974,0.3452
Oman - Mobile - Nawras,968975,0.3452
Oman - Mobile - Nawras,968976,0.3452
Oman - Mobile - Nawras,968977,0.3452
Oman - Mobile - Nawras,968978,0.3452
Oman - Mobile - Nawras,968979,0.3452
Oman - Mobile - Others,9689,0.3452
Pakistan - Fixed,92,0.0534
Pakistan - Fixed - Ntc,92219,0.0384
Pakistan - Fixed - Ntc,92229,0.0384
Pakistan - Fixed - Ntc,92419,0.0384
Pakistan - Fixed - Ntc,92429,0.0384
Pakistan - Fixed - Ntc,92519,0.0384
Pakistan - Fixed - Ntc,92619,0.0384
Pakistan - Fixed - Ntc,92819,0.0384
Pakistan - Fixed - Ntc,92919,0.0384
Pakistan - Mobile,923,0.0547
Pakistan - Mobile - Mobilink,9230,0.0534
Pakistan - Mobile - Telenor,9234,0.0534
Pakistan - Mobile - Ufone,9233,0.0534
Pakistan - Mobile - Warid,9232,0.0534
Pakistan - Mobile - Zong,9231,0.0551
Palau - Fixed,680,0.3292
Palau - Mobile - Pmc,680620,0.8585
Palau - Mobile - Pmc,680630,0.8585
Palau - Mobile - Pmc,680640,0.8585
Palau - Mobile - Pmc,680660,0.8585
Palau - Mobile - Pmc,680680,0.8585
Palau - Mobile - Pmc,680690,0.8585
Palestinian Territory - Fixed,970,0.2217
Palestinian Territory - Mobile,97056,0.2417
Palestinian Territory - Mobile,97059,0.2417
Panama - Fixed,507,0.0335
Panama - Mobile - Cable & Wireless,507634,0.1539
Panama - Mobile - Cable & Wireless,507637,0.1539
Panama - Mobile - Cable & Wireless,507650,0.1539
Panama - Mobile - Cable & Wireless,507651,0.1539
Panama - Mobile - Cable & Wireless,507652,0.1539
Panama - Mobile - Cable & Wireless,507653,0.1539
Panama - Mobile - Cable & Wireless,507654,0.1539
Panama - Mobile - Cable & Wireless,507655,0.1539
Panama - Mobile - Cable & Wireless,507665,0.1539
Panama - Mobile - Cable & Wireless,507666,0.1539
Panama - Mobile - Cable & Wireless,507667,0.1539
Panama - Mobile - Cable & Wireless,507668,0.1539
Panama - Mobile - Cable & Wireless,507669,0.1539
Panama - Mobile - Cable & Wireless,50767,0.1539
Panama - Mobile - Cable & Wireless,507680,0.1539
Panama - Mobile - Cable & Wireless,507684,0.1539
Panama - Mobile - Cable & Wireless,507687,0.1539
Panama - Mobile - Cable & Wireless,507688,0.1539
Panama - Mobile - Cable & Wireless,507690,0.1539
Panama - Mobile - Cable & Wireless,507691,0.1539
Panama - Mobile - Cable & Wireless,507694,0.1539
Panama - Mobile - Cable & Wireless,507695,0.1539
Panama - Mobile - Cable & Wireless,507696,0.1539
Panama - Mobile - Cable & Wireless,507698,0.1539
Panama - Mobile - Cable & Wireless,507699,0.1539
Panama - Mobile - Digicel,50760,0.1634
Panama - Mobile - Digicel,50761,0.1634
Panama - Mobile - Movistar,507635,0.1615
Panama - Mobile - Movistar,507636,0.1615
Panama - Mobile - Movistar,507638,0.1615
Panama - Mobile - Movistar,507639,0.1615
Panama - Mobile - Movistar,50764,0.1615
Panama - Mobile - Movistar,507656,0.1615
Panama - Mobile - Movistar,507657,0.1615
Panama - Mobile - Movistar,507658,0.1615
Panama - Mobile - Movistar,507659,0.1615
Panama - Mobile - Movistar,507660,0.1615
Panama - Mobile - Movistar,507661,0.1615
Panama - Mobile - Movistar,507662,0.1615
Panama - Mobile - Movistar,507663,0.1615
Panama - Mobile - Movistar,507664,0.1615
Panama - Mobile - Movistar,507681,0.1615
Panama - Mobile - Movistar,507682,0.1615
Panama - Mobile - Movistar,507683,0.1615
Panama - Mobile - Movistar,507685,0.1615
Panama - Mobile - Movistar,507686,0.1615
Panama - Mobile - Movistar,507689,0.1615
Panama - Mobile - Movistar,507692,0.1615
Panama - Mobile - Movistar,507693,0.1615
Panama - Mobile - Movistar,507697,0.1615
Panama - Mobile - Others,5076,0.1624
Panama - Mobile - Premium,507333,1.0256
Panama - Mobile - Premium,507875,1.0256
Panama - Mobile - Premium,507878,1.0256
Panama - Mobile - Premium,507900,1.0256
Papua New Guinea - Fixed - All Country,675,2
Papua New Guinea - Mobile - Digicel,67570,2
Papua New Guinea - Mobile - Digicel,67571,2
Papua New Guinea - Mobile - Digicel,67572,2
Papua New Guinea - Mobile - Digicel,67573,2
Papua New Guinea - Mobile - Digicel,67579,2
Paraguay - Fixed,595,0.0412
Paraguay - Fixed - Asuncion,59521,0.0397
Paraguay - Mobile,5959,0.0879
Paraguay - Mobile - Claro,59599,0.0942
Paraguay - Mobile - Personal,59597,0.102
Paraguay - Mobile - Tigo,59598,0.0804
Paraguay - Mobile - Vox,5959511,0.0784
Paraguay - Mobile - Vox,5959512,0.0784
Paraguay - Mobile - Vox,5959513,0.0784
Paraguay - Mobile - Vox,5959514,0.0784
Paraguay - Mobile - Vox,5959515,0.0784
Paraguay - Mobile - Vox,5959516,0.0784
Paraguay - Mobile - Vox,5959517,0.0784
Paraguay - Mobile - Vox,5959518,0.0784
Paraguay - Mobile - Vox,5959519,0.0784
Paraguay - Mobile - Vox,59596,0.0784
Peru - Fixed,51,0.014
Peru - Fixed - Lima,5112,0.005
Peru - Fixed - Lima,5113,0.005
Peru - Fixed - Lima,5114,0.005
Peru - Fixed - Lima,5115,0.005
Peru - Fixed - Lima,5116,0.005
Peru - Fixed - Lima,5117,0.005
Peru - Fixed - Rural,5118,0.4339
Peru - Fixed - Rural,51418,0.4339
Peru - Fixed - Rural,51428,0.4339
Peru - Fixed - Rural,51438,0.4339
Peru - Fixed - Rural,51448,0.4339
Peru - Fixed - Rural,51518,0.4339
Peru - Fixed - Rural,51528,0.4339
Peru - Fixed - Rural,51538,0.4339
Peru - Fixed - Rural,51548,0.4339
Peru - Fixed - Rural,51568,0.4339
Peru - Fixed - Rural,51618,0.4339
Peru - Fixed - Rural,51628,0.4339
Peru - Fixed - Rural,51638,0.4339
Peru - Fixed - Rural,51648,0.4339
Peru - Fixed - Rural,51658,0.4339
Peru - Fixed - Rural,51668,0.4339
Peru - Fixed - Rural,51678,0.4339
Peru - Fixed - Rural,51728,0.4339
Peru - Fixed - Rural,51738,0.4339
Peru - Fixed - Rural,51748,0.4339
Peru - Fixed - Rural,51768,0.4339
Peru - Fixed - Rural,51828,0.4339
Peru - Fixed - Rural,51838,0.4339
Peru - Fixed - Rural,51848,0.4339
Peru - Mobile,519,0.0645
Peru - Mobile - Claro,51940,0.0334
Peru - Mobile - Claro,519410,0.0334
Peru - Mobile - Claro,519411,0.0334
Peru - Mobile - Claro,519412,0.0334
Peru - Mobile - Claro,519413,0.0334
Peru - Mobile - Claro,519414,0.0334
Peru - Mobile - Claro,519415,0.0334
Peru - Mobile - Claro,519416,0.0334
Peru - Mobile - Claro,519417,0.0334
Peru - Mobile - Claro,519422,0.0334
Peru - Mobile - Claro,519423,0.0334
Peru - Mobile - Claro,519427,0.0334
Peru - Mobile - Claro,519433,0.0334
Peru - Mobile - Claro,519435,0.0334
Peru - Mobile - Claro,5194370,0.0334
Peru - Mobile - Claro,5194371,0.0334
Peru - Mobile - Claro,5194372,0.0334
Peru - Mobile - Claro,5194373,0.0334
Peru - Mobile - Claro,5194374,0.0334
Peru - Mobile - Claro,5194375,0.0334
Peru - Mobile - Claro,5194376,0.0334
Peru - Mobile - Claro,5194377,0.0334
Peru - Mobile - Claro,519440,0.0334
Peru - Mobile - Claro,519441,0.0334
Peru - Mobile - Claro,519442,0.0334
Peru - Mobile - Claro,519443,0.0334
Peru - Mobile - Claro,519445,0.0334
Peru - Mobile - Claro,519447,0.0334
Peru - Mobile - Claro,519466,0.0334
Peru - Mobile - Claro,519467,0.0334
Peru - Mobile - Claro,519468,0.0334
Peru - Mobile - Claro,519477,0.0334
Peru - Mobile - Claro,5194805,0.0334
Peru - Mobile - Claro,5194806,0.0334
Peru - Mobile - Claro,5194807,0.0334
Peru - Mobile - Claro,5194808,0.0334
Peru - Mobile - Claro,5194809,0.0334
Peru - Mobile - Claro,519482,0.0334
Peru - Mobile - Claro,519483,0.0334
Peru - Mobile - Claro,519487,0.0334
Peru - Mobile - Claro,5194907,0.0334
Peru - Mobile - Claro,5194908,0.0334
Peru - Mobile - Claro,5194909,0.0334
Peru - Mobile - Claro,519491,0.0334
Peru - Mobile - Claro,519492,0.0334
Peru - Mobile - Claro,519493,0.0334
Peru - Mobile - Claro,5194970,0.0334
Peru - Mobile - Claro,5194971,0.0334
Peru - Mobile - Claro,5194972,0.0334
Peru - Mobile - Claro,5194973,0.0334
Peru - Mobile - Claro,5194974,0.0334
Peru - Mobile - Claro,5194975,0.0334
Peru - Mobile - Claro,5194976,0.0334
Peru - Mobile - Claro,5194977,0.0334
Peru - Mobile - Claro,5195011,0.0334
Peru - Mobile - Claro,5195012,0.0334
Peru - Mobile - Claro,5195013,0.0334
Peru - Mobile - Claro,5195014,0.0334
Peru - Mobile - Claro,5195015,0.0334
Peru - Mobile - Claro,5195016,0.0334
Peru - Mobile - Claro,5195017,0.0334
Peru - Mobile - Claro,5195018,0.0334
Peru - Mobile - Claro,5195019,0.0334
Peru - Mobile - Claro,519502,0.0334
Peru - Mobile - Claro,519503,0.0334
Peru - Mobile - Claro,519507,0.0334
Peru - Mobile - Claro,519511,0.0334
Peru - Mobile - Claro,519512,0.0334
Peru - Mobile - Claro,519513,0.0334
Peru - Mobile - Claro,519517,0.0334
Peru - Mobile - Claro,519523,0.0334
Peru - Mobile - Claro,5195270,0.0334
Peru - Mobile - Claro,5195271,0.0334
Peru - Mobile - Claro,5195272,0.0334
Peru - Mobile - Claro,5195350,0.0334
Peru - Mobile - Claro,519537,0.0334
Peru - Mobile - Claro,519538,0.0334
Peru - Mobile - Claro,519541,0.0334
Peru - Mobile - Claro,5195430,0.0334
Peru - Mobile - Claro,519547,0.0334
Peru - Mobile - Claro,519557,0.0334
Peru - Mobile - Claro,519562,0.0334
Peru - Mobile - Claro,519563,0.0334
Peru - Mobile - Claro,519567,0.0334
Peru - Mobile - Claro,5195700,0.0334
Peru - Mobile - Claro,519577,0.0334
Peru - Mobile - Claro,5195805,0.0334
Peru - Mobile - Claro,5195806,0.0334
Peru - Mobile - Claro,5195807,0.0334
Peru - Mobile - Claro,5195808,0.0334
Peru - Mobile - Claro,5195809,0.0334
Peru - Mobile - Claro,519581,0.0334
Peru - Mobile - Claro,519582,0.0334
Peru - Mobile - Claro,519583,0.0334
Peru - Mobile - Claro,5195847,0.0334
Peru - Mobile - Claro,5195848,0.0334
Peru - Mobile - Claro,5195849,0.0334
Peru - Mobile - Claro,519587,0.0334
Peru - Mobile - Claro,5195895,0.0334
Peru - Mobile - Claro,5195896,0.0334
Peru - Mobile - Claro,5195897,0.0334
Peru - Mobile - Claro,5195898,0.0334
Peru - Mobile - Claro,5195899,0.0334
Peru - Mobile - Claro,519591,0.0334
Peru - Mobile - Claro,5195920,0.0334
Peru - Mobile - Claro,5195921,0.0334
Peru - Mobile - Claro,5195922,0.0334
Peru - Mobile - Claro,5195923,0.0334
Peru - Mobile - Claro,5195924,0.0334
Peru - Mobile - Claro,5195925,0.0334
Peru - Mobile - Claro,5195926,0.0334
Peru - Mobile - Claro,5195927,0.0334
Peru - Mobile - Claro,519593,0.0334
Peru - Mobile - Claro,519597,0.0334
Peru - Mobile - Claro,519617,0.0334
Peru - Mobile - Claro,519618,0.0334
Peru - Mobile - Claro,519622,0.0334
Peru - Mobile - Claro,519623,0.0334
Peru - Mobile - Claro,519627,0.0334
Peru - Mobile - Claro,5196370,0.0334
Peru - Mobile - Claro,5196371,0.0334
Peru - Mobile - Claro,5196372,0.0334
Peru - Mobile - Claro,5196373,0.0334
Peru - Mobile - Claro,5196374,0.0334
Peru - Mobile - Claro,5196375,0.0334
Peru - Mobile - Claro,5196376,0.0334
Peru - Mobile - Claro,519638,0.0334
Peru - Mobile - Claro,519641,0.0334
Peru - Mobile - Claro,519642,0.0334
Peru - Mobile - Claro,519643,0.0334
Peru - Mobile - Claro,519653,0.0334
Peru - Mobile - Claro,5196540,0.0334
Peru - Mobile - Claro,519657,0.0334
Peru - Mobile - Claro,519663,0.0334
Peru - Mobile - Claro,5196640,0.0334
Peru - Mobile - Claro,5196641,0.0334
Peru - Mobile - Claro,5196642,0.0334
Peru - Mobile - Claro,5196643,0.0334
Peru - Mobile - Claro,5196644,0.0334
Peru - Mobile - Claro,5196645,0.0334
Peru - Mobile - Claro,5196646,0.0334
Peru - Mobile - Claro,5196647,0.0334
Peru - Mobile - Claro,5196648,0.0334
Peru - Mobile - Claro,519667,0.0334
Peru - Mobile - Claro,519677,0.0334
Peru - Mobile - Claro,5196821,0.0334
Peru - Mobile - Claro,5196830,0.0334
Peru - Mobile - Claro,5196831,0.0334
Peru - Mobile - Claro,5196832,0.0334
Peru - Mobile - Claro,5196833,0.0334
Peru - Mobile - Claro,5196834,0.0334
Peru - Mobile - Claro,5196835,0.0334
Peru - Mobile - Claro,519687,0.0334
Peru - Mobile - Claro,519693,0.0334
Peru - Mobile - Claro,519697,0.0334
Peru - Mobile - Claro,5197020,0.0334
Peru - Mobile - Claro,5197021,0.0334
Peru - Mobile - Claro,5197022,0.0334
Peru - Mobile - Claro,5197225,0.0334
Peru - Mobile - Claro,519727,0.0334
Peru - Mobile - Claro,519730,0.0334
Peru - Mobile - Claro,519731,0.0334
Peru - Mobile - Claro,519732,0.0334
Peru - Mobile - Claro,519733,0.0334
Peru - Mobile - Claro,519734,0.0334
Peru - Mobile - Claro,519735,0.0334
Peru - Mobile - Claro,519736,0.0334
Peru - Mobile - Claro,519737,0.0334
Peru - Mobile - Claro,519742,0.0334
Peru - Mobile - Claro,519743,0.0334
Peru - Mobile - Claro,519744,0.0334
Peru - Mobile - Claro,519745,0.0334
Peru - Mobile - Claro,519746,0.0334
Peru - Mobile - Claro,519747,0.0334
Peru - Mobile - Claro,519748,0.0334
Peru - Mobile - Claro,5197480,0.0334
Peru - Mobile - Claro,5197481,0.0334
Peru - Mobile - Claro,5197482,0.0334
Peru - Mobile - Claro,5197483,0.0334
Peru - Mobile - Claro,5197484,0.0334
Peru - Mobile - Claro,5197485,0.0334
Peru - Mobile - Claro,5197486,0.0334
Peru - Mobile - Claro,519762,0.0334
Peru - Mobile - Claro,519763,0.0334
Peru - Mobile - Claro,519783,0.0334
Peru - Mobile - Claro,519786,0.0334
Peru - Mobile - Claro,519787,0.0334
Peru - Mobile - Claro,519793,0.0334
Peru - Mobile - Claro,519797,0.0334
Peru - Mobile - Claro,519804,0.0334
Peru - Mobile - Claro,519805,0.0334
Peru - Mobile - Claro,519806,0.0334
Peru - Mobile - Claro,519807,0.0334
Peru - Mobile - Claro,519808,0.0334
Peru - Mobile - Claro,519809,0.0334
Peru - Mobile - Claro,519820,0.0334
Peru - Mobile - Claro,519821,0.0334
Peru - Mobile - Claro,519822,0.0334
Peru - Mobile - Claro,519823,0.0334
Peru - Mobile - Claro,5198240,0.0334
Peru - Mobile - Claro,5198241,0.0334
Peru - Mobile - Claro,519825,0.0334
Peru - Mobile - Claro,519827,0.0334
Peru - Mobile - Claro,519828,0.0334
Peru - Mobile - Claro,519830,0.0334
Peru - Mobile - Claro,519831,0.0334
Peru - Mobile - Claro,519832,0.0334
Peru - Mobile - Claro,519833,0.0334
Peru - Mobile - Claro,519837,0.0334
Peru - Mobile - Claro,519838,0.0334
Peru - Mobile - Claro,519841,0.0334
Peru - Mobile - Claro,519842,0.0334
Peru - Mobile - Claro,519843,0.0334
Peru - Mobile - Claro,519844,0.0334
Peru - Mobile - Claro,519847,0.0334
Peru - Mobile - Claro,51986,0.0334
Peru - Mobile - Claro,51987,0.0334
Peru - Mobile - Claro,51989,0.0334
Peru - Mobile - Claro,51991,0.0334
Peru - Mobile - Claro,51992,0.0334
Peru - Mobile - Claro,51993,0.0334
Peru - Mobile - Claro,519943,0.0334
Peru - Mobile - Claro,519946,0.0334
Peru - Mobile - Claro,519947,0.0334
Peru - Mobile - Claro,519948,0.0334
Peru - Mobile - Claro,519949,0.0334
Peru - Mobile - Claro,51997,0.0334
Peru - Mobile - Entel,227207,0.3696
Peru - Mobile - Movistar,519418,0.0334
Peru - Mobile - Movistar,519419,0.0334
Peru - Mobile - Movistar,519420,0.0334
Peru - Mobile - Movistar,519421,0.0334
Peru - Mobile - Movistar,519424,0.0334
Peru - Mobile - Movistar,519426,0.0334
Peru - Mobile - Movistar,519428,0.0334
Peru - Mobile - Movistar,519429,0.0334
Peru - Mobile - Movistar,519430,0.0334
Peru - Mobile - Movistar,519431,0.0334
Peru - Mobile - Movistar,519432,0.0334
Peru - Mobile - Movistar,519434,0.0334
Peru - Mobile - Movistar,519436,0.0334
Peru - Mobile - Movistar,5194378,0.0334
Peru - Mobile - Movistar,5194379,0.0334
Peru - Mobile - Movistar,519438,0.0334
Peru - Mobile - Movistar,519439,0.0334
Peru - Mobile - Movistar,519444,0.0334
Peru - Mobile - Movistar,519446,0.0334
Peru - Mobile - Movistar,5194480,0.0334
Peru - Mobile - Movistar,5194481,0.0334
Peru - Mobile - Movistar,5194482,0.0334
Peru - Mobile - Movistar,5194489,0.0334
Peru - Mobile - Movistar,519449,0.0334
Peru - Mobile - Movistar,51945,0.0334
Peru - Mobile - Movistar,5194700,0.0334
Peru - Mobile - Movistar,5194701,0.0334
Peru - Mobile - Movistar,5194702,0.0334
Peru - Mobile - Movistar,5194703,0.0334
Peru - Mobile - Movistar,5194704,0.0334
Peru - Mobile - Movistar,5194705,0.0334
Peru - Mobile - Movistar,519474,0.0334
Peru - Mobile - Movistar,519475,0.0334
Peru - Mobile - Movistar,519476,0.0334
Peru - Mobile - Movistar,519478,0.0334
Peru - Mobile - Movistar,519479,0.0334
Peru - Mobile - Movistar,519480,0.0334
Peru - Mobile - Movistar,519481,0.0334
Peru - Mobile - Movistar,519484,0.0334
Peru - Mobile - Movistar,519485,0.0334
Peru - Mobile - Movistar,519486,0.0334
Peru - Mobile - Movistar,519488,0.0334
Peru - Mobile - Movistar,519489,0.0334
Peru - Mobile - Movistar,5194900,0.0334
Peru - Mobile - Movistar,5194901,0.0334
Peru - Mobile - Movistar,5194902,0.0334
Peru - Mobile - Movistar,5194903,0.0334
Peru - Mobile - Movistar,5194904,0.0334
Peru - Mobile - Movistar,5194905,0.0334
Peru - Mobile - Movistar,5194906,0.0334
Peru - Mobile - Movistar,519494,0.0334
Peru - Mobile - Movistar,519495,0.0334
Peru - Mobile - Movistar,519496,0.0334
Peru - Mobile - Movistar,5194978,0.0334
Peru - Mobile - Movistar,5194979,0.0334
Peru - Mobile - Movistar,519498,0.0334
Peru - Mobile - Movistar,519499,0.0334
Peru - Mobile - Movistar,519500,0.0334
Peru - Mobile - Movistar,519504,0.0334
Peru - Mobile - Movistar,519505,0.0334
Peru - Mobile - Movistar,519506,0.0334
Peru - Mobile - Movistar,519508,0.0334
Peru - Mobile - Movistar,519509,0.0334
Peru - Mobile - Movistar,519510,0.0334
Peru - Mobile - Movistar,519514,0.0334
Peru - Mobile - Movistar,519515,0.0334
Peru - Mobile - Movistar,519516,0.0334
Peru - Mobile - Movistar,519518,0.0334
Peru - Mobile - Movistar,519519,0.0334
Peru - Mobile - Movistar,519520,0.0334
Peru - Mobile - Movistar,519522,0.0334
Peru - Mobile - Movistar,5195250,0.0334
Peru - Mobile - Movistar,5195251,0.0334
Peru - Mobile - Movistar,5195252,0.0334
Peru - Mobile - Movistar,5195253,0.0334
Peru - Mobile - Movistar,5195254,0.0334
Peru - Mobile - Movistar,519526,0.0334
Peru - Mobile - Movistar,519528,0.0334
Peru - Mobile - Movistar,519529,0.0334
Peru - Mobile - Movistar,5195352,0.0334
Peru - Mobile - Movistar,5195353,0.0334
Peru - Mobile - Movistar,5195354,0.0334
Peru - Mobile - Movistar,5195355,0.0334
Peru - Mobile - Movistar,5195356,0.0334
Peru - Mobile - Movistar,519536,0.0334
Peru - Mobile - Movistar,519539,0.0334
Peru - Mobile - Movistar,519540,0.0334
Peru - Mobile - Movistar,5195440,0.0334
Peru - Mobile - Movistar,5195441,0.0334
Peru - Mobile - Movistar,5195442,0.0334
Peru - Mobile - Movistar,5195443,0.0334
Peru - Mobile - Movistar,5195444,0.0334
Peru - Mobile - Movistar,5195445,0.0334
Peru - Mobile - Movistar,5195446,0.0334
Peru - Mobile - Movistar,5195447,0.0334
Peru - Mobile - Movistar,5195448,0.0334
Peru - Mobile - Movistar,519546,0.0334
Peru - Mobile - Movistar,519548,0.0334
Peru - Mobile - Movistar,519549,0.0334
Peru - Mobile - Movistar,5195550,0.0334
Peru - Mobile - Movistar,519556,0.0334
Peru - Mobile - Movistar,519558,0.0334
Peru - Mobile - Movistar,519559,0.0334
Peru - Mobile - Movistar,519560,0.0334
Peru - Mobile - Movistar,519561,0.0334
Peru - Mobile - Movistar,519564,0.0334
Peru - Mobile - Movistar,519565,0.0334
Peru - Mobile - Movistar,519566,0.0334
Peru - Mobile - Movistar,519568,0.0334
Peru - Mobile - Movistar,519569,0.0334
Peru - Mobile - Movistar,519574,0.0334
Peru - Mobile - Movistar,519575,0.0334
Peru - Mobile - Movistar,519576,0.0334
Peru - Mobile - Movistar,519578,0.0334
Peru - Mobile - Movistar,519579,0.0334
Peru - Mobile - Movistar,5195800,0.0334
Peru - Mobile - Movistar,5195801,0.0334
Peru - Mobile - Movistar,5195802,0.0334
Peru - Mobile - Movistar,5195803,0.0334
Peru - Mobile - Movistar,5195804,0.0334
Peru - Mobile - Movistar,519584,0.0334
